Campaign name,Ad set name,Ad name,day,Cost,Reach,Impressions,Frequency,Link clicks,Website purchases,Purchase conversion value,Website adds to cart,Landing page views,Video watches at 100%,Website checkouts initiated,"CPM (cost per 1,000 impressions)",CTR (link click-through rate),CPC (cost per link click),ROI,客单价 (USD),转化率,ATC Rate,Cost per add to cart,Cost per landing page view,Cost per purchase,Reporting starts,Reporting ends,Currency
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-Fold3Steps,2026-01-08,2.93,114,146,1.28,3,,,,2,,,20.06849315,0.02054794521,0.9766666667,0,#DIV/0!,0,0,#DIV/0!,1.465,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-Fold3Steps,2026-01-09,3.16,93,127,1.37,10,,,5,5,,,24.88188976,0.07874015748,0.316,0,#DIV/0!,0,0.5,0.632,0.632,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-Fold3Steps,2026-01-10,1.28,75,92,1.23,,,,,2,,,13.91304348,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.64,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-Fold3Steps,2026-01-11,0.45,30,35,1.17,1,,,,,,,12.85714286,0.02857142857,0.45,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-Fold3Steps,2026-01-12,0.29,23,30,1.3,,,,,,,,9.666666667,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-Fold3Steps,2026-01-13,0.14,7,7,1,,,,,3,,,20,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.04666666667,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-WinterAdventure,2026-01-07,3.71,178,224,1.26,6,1,367.15,11,3,,3,16.5625,0.02678571429,0.6183333333,98.96226415,367.15,0.1666666667,1.833333333,0.3372727273,1.236666667,3.71,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-WinterAdventure,2026-01-08,5.81,242,297,1.23,12,,,1,3,,,19.56228956,0.0404040404,0.4841666667,0,#DIV/0!,0,0.08333333333,5.81,1.936666667,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-WinterAdventure,2026-01-09,4.17,215,247,1.15,12,,,,6,,,16.88259109,0.04858299595,0.3475,0,#DIV/0!,0,0,#DIV/0!,0.695,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-WinterAdventure,2026-01-10,10.66,352,522,1.48,14,,,,8,,,20.42145594,0.02681992337,0.7614285714,0,#DIV/0!,0,0,#DIV/0!,1.3325,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-WinterAdventure,2026-01-11,10.1,440,588,1.34,18,,,6,14,,1,17.17687075,0.0306122449,0.5611111111,0,#DIV/0!,0,0.3333333333,1.683333333,0.7214285714,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-WinterAdventure,2026-01-12,13.08,559,759,1.36,24,1,1439,1,14,,1,17.23320158,0.03162055336,0.545,110.0152905,1439,0.04166666667,0.04166666667,13.08,0.9342857143,13.08,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-WinterAdventure,2026-01-13,12.45,507,694,1.37,19,,,,14,,,17.93948127,0.02737752161,0.6552631579,0,#DIV/0!,0,0,#DIV/0!,0.8892857143,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-WinterFoldableRide,2026-01-07,5.5,215,317,1.47,4,,,,3,,,17.35015773,0.01261829653,1.375,0,#DIV/0!,0,0,#DIV/0!,1.833333333,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-WinterFoldableRide,2026-01-08,1.91,94,109,1.16,3,,,,1,,,17.52293578,0.02752293578,0.6366666667,0,#DIV/0!,0,0,#DIV/0!,1.91,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-WinterFoldableRide,2026-01-09,0.91,37,40,1.08,,1,159.98,,,,,22.75,0,#DIV/0!,175.8021978,159.98,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.91,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-WinterFoldableRide,2026-01-10,0.47,32,37,1.16,,,,,,,,12.7027027,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-WinterFoldableRide,2026-01-11,0.89,56,67,1.2,5,,,,3,,,13.28358209,0.07462686567,0.178,0,#DIV/0!,0,0,#DIV/0!,0.2966666667,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-WinterFoldableRide,2026-01-12,0.38,35,48,1.37,,,,,,,,7.916666667,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter-WinterFoldableRide,2026-01-13,0.17,27,29,1.07,1,,,,1,,,5.862068966,0.03448275862,0.17,0,#DIV/0!,0,0,#DIV/0!,0.17,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-N2X-IMG-Standard-Scenario-SP-AO-Winter-FullAirSuspension,2026-01-11,1.25,31,37,1.19,1,,,,,,,33.78378378,0.02702702703,1.25,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-N2X-IMG-Standard-Scenario-SP-AO-Winter-FullAirSuspension,2026-01-12,7.79,374,607,1.62,15,,,,6,,,12.83360791,0.02471169687,0.5193333333,0,#DIV/0!,0,0,#DIV/0!,1.298333333,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-N2X-IMG-Standard-Scenario-SP-AO-Winter-FullAirSuspension,2026-01-13,7.08,270,394,1.46,10,,,,8,,,17.96954315,0.02538071066,0.708,0,#DIV/0!,0,0,#DIV/0!,0.885,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,20251226-CV-N2X-IMG-Standard-Scenario-SP-AO-Winter-WinterAdventures,2026-01-11,0.02,2,2,1,,,,,,,,10,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/3/12-N2-Image-Standard-Render-KSP-Blue,2026-01-07,44.97,1691,2657,1.57,86,,,4,46,,,16.9251035,0.03236733158,0.5229069767,0,#DIV/0!,0,0.04651162791,11.2425,0.9776086957,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/3/12-N2-Image-Standard-Render-KSP-Blue,2026-01-08,48.7,1860,2817,1.51,85,,,3,54,,,17.28789492,0.03017394391,0.5729411765,0,#DIV/0!,0,0.03529411765,16.23333333,0.9018518519,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/3/12-N2-Image-Standard-Render-KSP-Blue,2026-01-09,39.45,1739,2616,1.5,75,,,6,45,,,15.08027523,0.02866972477,0.526,0,#DIV/0!,0,0.08,6.575,0.8766666667,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/3/12-N2-Image-Standard-Render-KSP-Blue,2026-01-10,41.85,2101,3291,1.57,92,1,1939,5,53,,1,12.71649954,0.02795502887,0.4548913043,46.33213859,1939,0.01086956522,0.05434782609,8.37,0.7896226415,41.85,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/3/12-N2-Image-Standard-Render-KSP-Blue,2026-01-11,57.54,2543,4063,1.6,124,1,106.99,6,55,,2,14.1619493,0.0305193207,0.4640322581,1.859402155,106.99,0.008064516129,0.04838709677,9.59,1.046181818,57.54,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/3/12-N2-Image-Standard-Render-KSP-Blue,2026-01-12,70.31,2887,4688,1.62,139,,,20,62,,3,14.99786689,0.02965017065,0.5058273381,0,#DIV/0!,0,0.1438848921,3.5155,1.134032258,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/3/12-N2-Image-Standard-Render-KSP-Blue,2026-01-13,67.55,2592,3855,1.49,116,1,1927.77,13,106,,1,17.5226978,0.03009079118,0.5823275862,28.53841599,1927.77,0.008620689655,0.1120689655,5.196153846,0.6372641509,67.55,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/3/18-B1-Image-Standard-Render-KSP-ETM-紫,2026-01-07,12.49,522,775,1.48,19,,,,14,,,16.11612903,0.02451612903,0.6573684211,0,#DIV/0!,0,0,#DIV/0!,0.8921428571,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/3/18-B1-Image-Standard-Render-KSP-ETM-紫,2026-01-08,7.53,466,717,1.54,6,,,,4,,,10.50209205,0.008368200837,1.255,0,#DIV/0!,0,0,#DIV/0!,1.8825,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/3/18-B1-Image-Standard-Render-KSP-ETM-紫,2026-01-09,6.33,390,544,1.39,7,,,,5,,,11.63602941,0.01286764706,0.9042857143,0,#DIV/0!,0,0,#DIV/0!,1.266,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/3/18-B1-Image-Standard-Render-KSP-ETM-紫,2026-01-10,1.44,43,57,1.33,1,,,1,,,,25.26315789,0.01754385965,1.44,0,#DIV/0!,0,1,1.44,#DIV/0!,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/3/18-B1-Image-Standard-Render-KSP-ETM-紫,2026-01-11,0,0,0,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/5/16-T1ST Plus-Image-Standard-Render-Lightweight-橙,2026-01-07,3.48,209,297,1.42,5,,,1,2,,,11.71717172,0.01683501684,0.696,0,#DIV/0!,0,0.2,3.48,1.74,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/5/16-T1ST Plus-Image-Standard-Render-Lightweight-橙,2026-01-08,2.11,179,234,1.31,,,,1,,,,9.017094017,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,2.11,#DIV/0!,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/5/16-T1ST Plus-Image-Standard-Render-Lightweight-橙,2026-01-09,2.27,170,222,1.31,5,,,,1,,,10.22522523,0.02252252252,0.454,0,#DIV/0!,0,0,#DIV/0!,2.27,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/5/16-T1ST Plus-Image-Standard-Render-Lightweight-橙,2026-01-10,0.37,20,20,1,1,,,,,,,18.5,0.05,0.37,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/5/16-T1ST Plus-Image-Standard-Render-Lightweight-橙,2026-01-12,0,0,0,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/5/16-T1ST Plus-Image-Standard-Render-Range-橙,2026-01-07,71.94,2694,4116,1.53,117,1,79.98,7,75,,1,17.47813411,0.02842565598,0.6148717949,1.1117598,79.98,0.008547008547,0.05982905983,10.27714286,0.9592,71.94,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/5/16-T1ST Plus-Image-Standard-Render-Range-橙,2026-01-08,58.45,2321,3435,1.48,85,,,2,45,,1,17.01601164,0.02474526929,0.6876470588,0,#DIV/0!,0,0.02352941176,29.225,1.298888889,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/5/16-T1ST Plus-Image-Standard-Render-Range-橙,2026-01-09,39.2,1586,2286,1.44,67,,,2,38,,1,17.14785652,0.0293088364,0.5850746269,0,#DIV/0!,0,0.02985074627,19.6,1.031578947,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/5/16-T1ST Plus-Image-Standard-Render-Range-橙,2026-01-10,4.91,240,281,1.17,1,1,114,1,,,1,17.47330961,0.003558718861,4.91,23.21792261,114,1,1,4.91,#DIV/0!,4.91,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/5/16-T1ST Plus-Image-Standard-Render-Range-橙,2026-01-11,0,0,0,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/5/16-T1ST Plus-Image-Standard-Render-Range-橙,2026-01-12,0,0,0,,,1,76.98,2,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,76.98,#DIV/0!,#DIV/0!,0,#DIV/0!,0,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/5/16-T1ST Plus-Image-Standard-Render-Range-橙,2026-01-13,0,0,0,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/8/20-B1-Image-Carousel-Standard-Render-Color,2026-01-07,5.01,192,328,1.71,5,,,1,2,,,15.27439024,0.01524390244,1.002,0,#DIV/0!,0,0.2,5.01,2.505,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/8/20-B1-Image-Carousel-Standard-Render-Color,2026-01-08,2.92,198,288,1.45,4,,,,2,,,10.13888889,0.01388888889,0.73,0,#DIV/0!,0,0,#DIV/0!,1.46,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/8/20-B1-Image-Carousel-Standard-Render-Color,2026-01-09,2.05,119,183,1.54,2,,,,3,,,11.20218579,0.01092896175,1.025,0,#DIV/0!,0,0,#DIV/0!,0.6833333333,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/8/20-B1-Image-Carousel-Standard-Render-Color,2026-01-10,0.23,15,24,1.6,,,,,,,,9.583333333,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/8/20-B1-Image-Carousel-Standard-Render-Color,2026-01-11,0,0,0,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_IMG-1208,25/8/20-B1-Image-Carousel-Standard-Render-Color,2026-01-12,0,0,0,,,1,25.99,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,25.99,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_VID-1208,25/5/26-B1-Video-KOL-Velotric_Ebike-30s,2026-01-07,31.41,1078,1717,1.59,36,1,119.99,5,12,47,,18.29353524,0.02096680256,0.8725,3.820120981,119.99,0.02777777778,0.1388888889,6.282,2.6175,31.41,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_VID-1208,25/5/26-B1-Video-KOL-Velotric_Ebike-30s,2026-01-08,37.5,1152,1658,1.44,41,,,,23,49,,22.61761158,0.02472858866,0.9146341463,0,#DIV/0!,0,0,#DIV/0!,1.630434783,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_VID-1208,25/5/26-B1-Video-KOL-Velotric_Ebike-30s,2026-01-09,21.76,751,1081,1.44,27,1,1499,1,15,28,,20.12950971,0.02497687327,0.8059259259,68.88786765,1499,0.03703703704,0.03703703704,21.76,1.450666667,21.76,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_VID-1208,25/5/26-B1-Video-KOL-Velotric_Ebike-30s,2026-01-10,24.08,852,1314,1.54,29,,,5,15,37,,18.32572298,0.02207001522,0.8303448276,0,#DIV/0!,0,0.1724137931,4.816,1.605333333,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_VID-1208,25/5/26-B1-Video-KOL-Velotric_Ebike-30s,2026-01-11,35.44,1108,1742,1.57,50,2,2888,8,19,57,3,20.34443169,0.02870264064,0.7088,81.48984199,1444,0.04,0.16,4.43,1.865263158,17.72,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_VID-1208,25/5/26-B1-Video-KOL-Velotric_Ebike-30s,2026-01-12,38.66,1256,2050,1.63,54,,,26,21,63,,18.85853659,0.02634146341,0.7159259259,0,#DIV/0!,0,0.4814814815,1.486923077,1.840952381,#DIV/0!,,,
GOC-All_Products-Lifecycle-DealerVideoViewer-CPA-Prospecting-Dealer-Prospecting-CV-CV-20251106-,【AO】PDP-ASC-ALL-Dealer_Video_Viewer_VID-1208,25/5/26-B1-Video-KOL-Velotric_Ebike-30s,2026-01-13,43.68,1358,2101,1.55,82,3,2357.93,12,52,70,3,20.79009995,0.03902903379,0.5326829268,53.98191392,785.9766667,0.03658536585,0.1463414634,3.64,0.84,14.56,,,
GOC-All_Products-Lifecycle-Email&Purchase_LLA-CPA-ASC_CV_ALL SKU_AO对照组_Promotion_BlackFriday-Prospecting-CV-CV-20251031,【AO】PDP-ALL-LLA-Purchase-IMG-1208,20251224-CV-F1_Plus-IMG-Standard-Scenario-SP-AO-Winter,2026-01-08,0.04,2,2,1,,,,,,,,20,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
